DOI,std_smiles,std_relation,Standard Value,inchi_key
 10.1021/jm301296t,NC(=O)c1cncc(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)n1,=,29.0,AUECBVLPZXQSAX-UHFFFAOYSA-N
 10.1021/jm300041e,Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CC(=O)NC3)cc1,=,15.0,YKOYVAKYONAVHB-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.015,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Br)c[nH]c2c1=O,=,2.81,ILQNYZWFPNGSDX-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1c(Cl)ccc2c1oc1c(CSC(=N)N)c(Cl)ccc12,<,0.1,QJZGDWFOSCICGL-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,CCOc1ccc(C(=O)NC2(C(=O)NC(Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,=,1.2,QYPYUHLPOICINV-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.06.129,CS(=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,=,20.1,PARUULGUCQEWNM-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)CCn1nc(CC2CC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.49,DKHIVVANSNYJCZ-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3COCC3C(=O)NO)cc2)c2ccccc2n1,=,1.0,NASYCHQKVXYGPX-UHFFFAOYSA-N
 10.1021/jm300967g,CN(C)CCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,=,2.08,FRGBZZPUEOIMQH-UHFFFAOYSA-N
 10.1016/j.bmcl.2015.05.026,CN(C(=O)c1c(F)cccc1Cl)c1ccc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F,=,32.2,NVMQCZDBIJGVBJ-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.08.017,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(=c1c(=O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2,=,0.1,GUEXWLLXBLRIFE-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.04.007,CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccc(Cl)s3)C2)nc1C,=,0.11,DXRGSOKOVRDWNW-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.01.070,CSCCC(NC(=O)C1SC(C)(C)SC1C(=O)O)C(=O)O,=,15.7,QZOPIQOETQHRJN-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC(=O)OC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C2(C)C,=,8.87,SLCUDSGNGAVNAO-UHFFFAOYSA-N
 10.1021/jm400079a,O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1,=,36.7,HTSQRRQNKJNSLH-UHFFFAOYSA-N
 10.1016/j.bmcl.2005.09.037,NC(Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCSC1,=,4.56,XMSIQNYEJWCCQP-UHFFFAOYSA-N
 10.1021/jm3011349,CC1(c2cccc(-c3cncnc3)c2)N=C(N)CCS1,=,21.0,JSYIAPKPQCPSGC-UHFFFAOYSA-N
 10.1021/jm901021k,N#Cc1c(-c2cc(F)cc(-c3no[n+]([O-])c3C#N)c2)no[n+]1[O-],=,7.9,VUWFBWLIFIYXLD-UHFFFAOYSA-N
 10.1021/jm301187e,CCCCn1c(-c2ccccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,=,42.7,KCEWOOVCWCPFCY-UHFFFAOYSA-N
 10.1021/ml400526d,Cn1oc(C2CCNCC2)cc1=O,=,0.4,WCIADTUSAHGEJH-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,CS(=O)(=O)NCC1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,=,0.2,GOWADPNMGMEPQF-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.07.014,Cc1ccc(-c2nn(Cc3ccccc3)c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c2O)s1,=,1.3,FNROLTBSCSAOSQ-UHFFFAOYSA-N
 10.1016/j.bmc.2010.11.029,CC(NP(=O)(OCC1OC(n2ccc3c(-c4cccs4)ncnc32)C(O)C1O)Oc1ccccc1)C(=O)OCc1ccccc1,=,1.1,BEHKPOBKQGEBBQ-UHFFFAOYSA-N
 10.1016/j.bmcl.2015.05.065,COc1ccc(COc2cnn(CC(=O)c3ccc(CN(C)C)cc3C)c(=O)c2)nc1,=,52.0,ACBKFGPDANWBLT-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.112,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(F)(F)F)c4)ncc3c2)ccn1,<,1.0,RAWAPMCVDGYZDZ-UHFFFAOYSA-N
 10.1021/jm100978n,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1,<,1.0,GSNHKUDZZFZSJB-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.12.038,c1cc(-c2nn(C3CCNCC3)cc2-c2ccc3c(c2)Cc2cn[nH]c2-3)ccn1,=,1.88,OAHNTYYIALLVPB-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC(=O)OC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c2ccccc2)C(C)=C1C3(C)C,<,1.43,HLHBSUWTYWEQFU-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.01.050,Cc1cc(-c2nc(N)[nH]c(=O)c2Cl)cc(C#N)c1OCC1CCOC1,=,2.1,ZDJBPXJWRNMOPO-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.071,CCOC(=O)N(Cc1ccccc1-c1ccccc1)C1CCNC1,=,27.0,DRWJMJVERMOJBX-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.08.017,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCCN3N(Cc3ccc(F)cc3)C1=O)N2,=,0.1,UWHLIQKODYRVHR-UHFFFAOYSA-N
 10.1021/jm2014277,O=c1cc(COc2ccc(Cl)cc2)[nH][nH]1,=,43.0,KRUNKQITSQEHEM-UHFFFAOYSA-N
 10.1016/j.ejmech.2014.02.003,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)nn2)c1,=,23.2,VBWDRCKNBQGDAI-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)(C)Cc1nn(CCC2CC2)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,=,0.7,JDTMXJSWZGMLDD-UHFFFAOYSA-N
 10.1021/jm3011349,COc1cccc(-c2cccc(C3(C)CCSC(N)=N3)c2)c1,=,72.0,XMHWIBGIDNZGAB-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.07.014,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=CS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.012,NKZVGAIIVIHTCD-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C3(c4ccccc4)CC3)CC2)nc1C,=,5.2,NKCDYNRFOWEPIB-UHFFFAOYSA-N
 10.1021/jm401507s,COc1ccc(-c2nc(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)N4C3)c3ccc(OC)c(C)c3n2)cc1,=,33.0,HGKVVKHCRLWEFA-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.051,CC(C)CCC1(C)CN(C2CCC2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,=,2.9,XLKQWBFTCKFXAH-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.04.007,CC(C)CCOC(=O)c1cnc(N2CCN(C(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)c(Cl)c1,=,0.44,MMCYXMUZXDBPKB-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.05.128,CC1OC(n2cnc3c(N)nc(OC4CCCC4)nc32)C(O)C1O,=,7.26,QPUKXWZTMCWEIM-UHFFFAOYSA-N
 10.1021/jm070680h,COC(=O)NC(C(=O)NN(CCCC(O)(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O)Cc1ccc(-c2ccccc2)cc1)C(C)(C)C,>,20.0,YTZHTFNJXKMQQR-UHFFFAOYSA-N
 10.1021/jm300411k,NC1CCC(Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1,=,7.1,ZDXQLMBSNKHXCJ-UHFFFAOYSA-N
 10.1021/jm3009025,CC#Cc1cncc(-c2cccc(C3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cc(F)cc43)c2)c1,=,8.9,MAXMBSSGZYMDKT-UHFFFAOYSA-N
 10.1021/jm301887f,CC(C)(C)NC(=O)Nc1nc(Cl)c(-c2ccc(-c3cccnc3)cc2)n(CC(=O)Nc2ccccc2C(=O)NS(=O)(=O)c2ccc(C(F)(F)F)cc2)c1=O,=,7.0,ZALFYELKEPOBLO-UHFFFAOYSA-N
 10.1016/j.bmc.2013.09.054,O=C(CC1CNC(=O)c2cc(-c3cccc(F)c3)cn21)NCC1CCCCC1,=,11.24,DGBIYWPBTYDPDM-UHFFFAOYSA-N
 10.1021/jm3009025,N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)N=C(N)c4c(F)cccc43)c2)c1,=,16.0,LWWIAXXIXLRNGA-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.09.006,Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1,=,28.0,FPICUWQLNRWRRL-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.02.072,CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.06,BNKHUPLFRJHZRH-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.03.055,C#Cc1ccc2c(c1)C(=O)N(C(C)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C(=O)N2CCCCC(=O)O,=,20.9,WRGLVOHNHGTKTI-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1ccc(CCNc2ncc(C)n(CC(=O)N(C)CCON=C(N)N)c2=O)cc1,=,0.27,RUCPEMFADVGJDZ-UHFFFAOYSA-N
 10.1021/jm301296t,NC(=O)CC1CCC(c2ccc(-c3cncc(C(N)=O)n3)cc2)CC1,=,13.0,ASMVUYHQXNPNLI-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.01.109,COc1cccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc12,=,6.3,OAXSBEWCGPXYFN-UHFFFAOYSA-N
 10.1021/jm8016317,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,=,7.5,OIGNJSKKLXVSLS-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.06.102,O=C(C=Cc1cccc(Cl)c1)NC1(C(=O)NC(Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,<,1.0,VUUZTKKPYKNVTM-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.017,Cc1nc2ccc(NCc3cccc(C(F)(F)F)c3)cc2n(CCNC(=O)CO)c1=O,=,6.8,HRAQDVZJYIAWOV-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.08.014,CNC1CCN(c2nc(N)nc3c2oc2ncc(Cl)cc23)C1,=,23.0,QCLILBHBGZEDKK-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCCc2ccc(F)c(F)c2)c(=O)n1CC(=O)NCCON=C(N)N,=,0.92,MPAHBYSEQCNGJR-UHFFFAOYSA-N
 10.1021/jm3009025,NC1=NC(c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21,=,24.0,HLWMPHXAKRXVIS-UHFFFAOYSA-N
 10.1021/jm050965z,CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1,=,25.0,YGYLUOKAHBFLCH-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,NC(CC(=O)N1CCCC1CNS(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,=,9.2,GGUFZJIZPROIJW-UHFFFAOYSA-N
 10.1016/j.bmcl.2010.03.002,CCCC1(CC(=O)O)OCCc2c1[nH]c1c(C)ccc(C#N)c21,=,24.0,JXZYSNWHGBGZAI-UHFFFAOYSA-N
 10.1021/jm300991n,COc1cccc(-c2cccc(C3(C4CCN(C(C)=O)CC4)N=C(C)C(N)=N3)c2)c1,=,3.0,YPIBLSYFISDICP-UHFFFAOYSA-N
 10.1021/jm201620t,COC(=O)NC(C(=O)NN(CCCC1(Cc2ccccc2)C(=O)N(C2c3ccccc3CC2O)CC1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C,=,4.4,AJKIUJAKGPSKCA-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.08.114,Cc1ccc(NS(=O)(=O)c2cc3c(cc2NC(C)CO)NC(=O)CC3)cc1Cl,=,1.13,VLRYVDZPCCVRIS-UHFFFAOYSA-N
 10.1016/j.bmcl.2006.10.037,O=C(NC1Cc2ccccc2N(CC(O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,=,29.0,UICNBXVDHCBKCE-UHFFFAOYSA-N
 10.1021/jm3002394,C=C1c2ccccc2C(=O)N(C)c2ccc(O)cc21,>=,20.0,VGQGXKVPVNOLEN-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.11.048,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)C3CCCCCC3N(Cc3ccc(F)cc3)C1=O)N2,=,0.95,YDSARQVEDLUCKQ-UHFFFAOYSA-N
 10.1021/jm100095x,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3ccc(F)cc3F)c2n(C)c1=O,=,20.0,XQRUWZMHPKNIDA-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.04.005,CC(C)(C)CCn1nc(C2CC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,=,0.95,BYBUTAGNNSBLGN-UHFFFAOYSA-N
 10.1016/j.bmc.2010.05.057,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,=,11.0,YTCAJFHLKWZALU-UHFFFAOYSA-N
 10.1021/jm301511h,O=C(NCC1CCC1)c1nccnc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,=,50.0,WGBXCFFEQOKHNE-UHFFFAOYSA-N
 10.1016/j.ejmech.2013.04.007,CCOC(=O)c1cc(C#N)c(N2CCN(C(=O)NS(=O)(=O)c3ccccc3)CC2)nc1C(F)(F)F,=,0.6,RVOZZBFXTUFWAQ-UHFFFAOYSA-N
 10.1016/j.bmc.2011.10.022,CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CCN1CCOCC1,=,2.8,BRDGNWHBTPYKFM-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CC(=O)CC3C(=O)NO)cc2)c2ccccc2n1,=,0.2,QZMMDSUYRAUHCK-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.03.043,COc1ccc(NC(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1Cl,=,7.5,GYHKHLIPGJBUBR-UHFFFAOYSA-N
 10.1039/C2MD20231J,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(Cn4cccnc4=O)cc3Cl)cc1)CCO2,=,2.0,WKIWXEOWGUTJDA-UHFFFAOYSA-N
 10.1021/jm500432n,COc1cnc2ccc(=O)n(CCN3CCC(NCc4cnc(OC)c(C#N)c4)CC3)c2c1,=,13.0,YNFJCLBTMRTMBB-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C23OC(=O)OC2C(OC(=O)C(O)C(CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C3(C)C,=,2.8,BWKDAMBGCPRVPI-UHFFFAOYSA-N
 10.1021/jm3011349,COc1cccc(-c2cccc(C3(C)N=C(N)CCS3)c2)c1,=,5.2,CCSFGKCXOLFWQZ-UHFFFAOYSA-N
 10.1016/j.bmcl.2013.08.025,O=C(Nc1ccc(F)c(C(F)(F)F)c1)Nc1nnc(-c2ccncc2)s1,=,1.0,WMCOYUSJXXCHFH-UHFFFAOYSA-N
 10.1021/jm060590x,O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nsnc12)N1CCCCC1,=,22.7,CODNVKZNSSLHQO-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.05.129,N=C(N)SCc1cc(F)ccc1Oc1cc(F)ccc1CSC(=N)N,<,0.1,NAGNVZUDILOUCT-UHFFFAOYSA-N
 10.1021/jm4019614,COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(N)n2)c(OC)c1,=,33.1,SUVXJIREQOOYGN-UHFFFAOYSA-N
 10.1021/jm400209h,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,=,0.12,XXPXQEQOAZMUDD-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.014,O=C(O)c1ccc2nc(C(F)(F)F)[nH]c2c1,=,0.57,KGOXEOVTUNSMPR-UHFFFAOYSA-N
 10.1021/jm200884j,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(Oc2ccccc2)C1,=,16.0,NYFXIMCEKNFZKB-UHFFFAOYSA-N
 10.1016/j.bmcl.2008.05.083,CN(Cc1cccc2c1S(=O)(=O)N=C2C1=C(O)C(C(C)(C)C)N(Cc2ccc(F)c(Cl)c2)C1=O)S(C)(=O)=O,=,0.2,LDWPXQINFZONNW-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.12.032,O=C(N1CCCCC1)N1CC(OC(c2ccc(Cl)cc2)c2cccnc2Cl)C1,=,31.7,QEKKZTBXSULKCC-UHFFFAOYSA-N
 10.1021/jm301661h,O=C(CNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1)c1ccccc1,=,22.0,IJDYQKWQIBEHBO-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)N(C)C(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,=,0.2,QPNBXLHLCGFWJX-UHFFFAOYSA-N
 10.1021/jm2003552,CCCCCCc1nc2cc(C=CC(=O)NO)ccc2n1CCNCC,=,0.97,QEULZLVHLYBHJN-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,C#CCN1CC(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C(C(=O)NO)C1,=,3.2,SIICAQVADMFEDB-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.014,Cc1nc2ccc(Cl)cc2n1C,=,7.8,PXHZAFCSTGGQSG-UHFFFAOYSA-N
 10.1021/jm401731q,N#Cc1ccc(CCNC(=O)C2CCN2c2cc(N3CCC(Oc4ccc(CC(=O)O)cc4)CC3)nc(C(F)(F)F)n2)cc1,=,5.73,SEJKRPRNVCOMDV-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.08.019,O=C(Cc1cccc2ccccc12)Nc1cn(C2CC(NC(=O)c3ccccn3)C2)cn1,=,26.0,NPXTWLXCVUMFMN-UHFFFAOYSA-N
 10.1021/jm300991n,CC(C)C1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,=,38.0,ZDXVBHMGBXHWOR-UHFFFAOYSA-N
 10.1039/C2MD20231J,CN(Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1)S(C)(=O)=O,=,18.8,ASMVRNAHTINBOO-UHFFFAOYSA-N
 10.1021/jm401731q,CC1(C(=O)O)CCN(c2cc(N3CCCC(C(=O)NCCc4ccc(C#N)cc4)C3)nc(C(F)(F)F)n2)CC1,=,1.02,MZFDIDUAQNNHHY-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00627,COC1CCC(N2CC(=O)Nc3ncc(-c4ccc(-c5ncn[nH]5)nc4C)nc32)CC1,=,14.8,AHTXWEHJMLNLGH-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CN(C(=O)C(C)(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,=,0.3,OYFJDPJIGCMKKI-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc(n2)C(C(C)CC)NC(=O)C2CCCN2C1=O,=,1.3,WRYMAGLGOZIEQC-UHFFFAOYSA-N
 10.1016/j.bmc.2007.06.018,O=C(Cc1ccccc1)NC1COC(C=Cc2ccccc2)OC1,=,8.97,MYEFVZIJWLUHOP-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCCc2cccc3ccccc23)c(=O)n1CC(=O)NCCON=C(N)N,=,0.32,PALUIMPWPYLQAY-UHFFFAOYSA-N
 10.1021/jm1008659,CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,=,88.0,KEUJAGGJGBWRFC-UHFFFAOYSA-N
 10.1021/jm300041e,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1(C)C,=,1.2,IDXDHJWTWYCAHI-UHFFFAOYSA-N
 10.1016/j.ejmech.2012.03.015,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,=,1.86,CAYZHZDTKPKJLF-UHFFFAOYSA-N
 10.1016/j.bmcl.2012.04.128,CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,=,27.0,LBJXQEHAPRESNJ-UHFFFAOYSA-N
 10.1021/jm2003359,Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1,=,1.63,BZDHEWHVYUHAFX-UHFFFAOYSA-N
 10.1039/C3MD00156C,CC1(C)NC(=O)c2c(ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)c2F)NC1=O,=,4.0,ZDVUHWLVMSINFE-UHFFFAOYSA-N
 10.1021/jm3009025,CCn1cc(C2(c3cccc(-c4cncc(C#N)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,=,5.1,VAUWUKVZPXCDOH-UHFFFAOYSA-N
 10.1021/acs.jmedchem.5b00919,CCC(C)C1NC(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(C)NC(=O)c2csc1n2,=,0.3,HEXGUSGVAUKXFA-UHFFFAOYSA-N
 10.1016/j.bmc.2007.06.018,C=C(c1ccccc1)C1OCC(N)CO1,=,10.18,PMIOQLXBGJWLBZ-UHFFFAOYSA-N
 10.1021/jm300991n,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,=,41.0,LQZWYEXWILDROH-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CN(C(=O)C(C)C)CC3C(=O)NO)cc2)c2ccccc2n1,=,0.1,SVLPSGKSYVCBRQ-UHFFFAOYSA-N
 10.1016/j.bmc.2013.11.037,COC1CC2OCC2(OC(C)=O)C2C(OC(=O)c3ccccc3)C34OC(=O)OC3C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C(C(OC(=O)N(C)C)C(=O)C12C)C4(C)C,=,16.4,LDMYVUVPUGUSHR-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.06.036,NC(CC(=O)N1CCCC1CNC(=O)C1(C(F)(F)F)CC1)Cc1cc(F)c(F)cc1F,=,5.7,YTHJXAUPNDUWBV-UHFFFAOYSA-N
 10.1021/jm901802n,Cc1cnc(NCC(c2ccccc2)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,=,0.14,NMUYRAMEUAUNGW-UHFFFAOYSA-N
 10.1016/j.bmcl.2011.09.006,Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCC(F)(F)CC1,=,10.0,MQIQLCMOHRXXEA-UHFFFAOYSA-N
 10.1021/jm2003359,NCC(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1,=,0.75,NFEGRCPLFOJJLU-UHFFFAOYSA-N
 10.1021/jm3012273,CCCC(CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,=,6.0,LYZBESBXJHUNLT-UHFFFAOYSA-N
 10.1021/ml400526d,CN1CCC(c2cc(=O)[nH]o2)CC1,=,1.0,RFORRJWTWBSVQH-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.09.078,CS(=O)(=O)N1CC(c2noc(C3CCCN3C(=O)CC(N)Cc3cc(F)c(F)cc3F)n2)C1,=,0.15,PVNYXURJZQIDKR-UHFFFAOYSA-N
 10.1039/C2MD20231J,Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3Cl)c(F)c1)CCO2,>,10.0,SSEQYIIHLZEZSG-UHFFFAOYSA-N
 10.1021/jm901802n,N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,=,0.5,NIKUFUKVJGORCK-UHFFFAOYSA-N
 10.1016/j.bmcl.2007.11.059,Cc1cc(COc2ccc(C(=O)NC3CC(O)CC3C(=O)NO)cc2)c2ccccc2n1,=,0.1,BVFWOEMSVMBUTK-UHFFFAOYSA-N
 10.1021/jm401731q,N#Cc1ccc(CCNC(=O)C2CCCN(c3cc(N4CCC(C(=O)O)CC4)nc(C(F)(F)F)n3)C2)cc1,=,1.36,BCNFTQRTFDSTCZ-UHFFFAOYSA-N
 10.1016/j.bmcl.2014.04.001,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CF,<,0.1,OWQNXYKCLLYXRL-UHFFFAOYSA-N
 10.1016/j.bmc.2013.09.054,O=C(CC1CNC(=O)c2cc(-c3ccnc(Cl)n3)cn21)NCC1CCCCC1,=,0.9,YJCCOUKVNAPQTP-UHFFFAOYSA-N
 10.1016/j.bmcl.2009.03.035,Cc1nc(C(=O)N2c3cccc(O)c3NC3=C(C(=O)CC(C)(C)C3)C2c2ccc(OCc3ccccc3)cc2F)c(C)o1,=,10.9,CFUGIIBOYXFYRK-UHFFFAOYSA-N
