std_smiles,std_relation,human_VDss_L/kg,inchi_key
CNS(=O)(=O)Cc1ccc2[nH]cc(CCCN3CCN(c4ncncc4OC)CC3)c2c1,=,0.87,WRZVGHXUPBWIOO-UHFFFAOYSA-N
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,=,1.7,KQKPFRSPSRPDEB-UHFFFAOYSA-N
CN[C@@H](C)Cc1ccccc1,=,4.3,MYWUZJCMWCOHBA-VIFPVBQESA-N
CN[C@@H]1C(O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,=,0.19,URWAJWIAIPFPJE-JYERGDCNSA-N
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,=,3.6,XPSQPHWEGNHMSK-SECBINFHSA-N
CN[C@@H]1C[C@@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,=,0.15,PBCZSGKMGDDXIJ-VDKBNTJGSA-N
CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,=,0.15,PBCZSGKMGDDXIJ-YVCRIDDQSA-N
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,=,0.19,URWAJWIAIPFPJE-YFMIWBNJSA-N
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,=,0.22,IYDYFVUFSPQPPV-PEXOCOHZSA-N
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,=,0.32,UDIIBEDMEYAVNG-ZKFPOVNWSA-N
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)N)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,=,0.33,XUFIWSHGXVLULG-IDLVJFIQSA-N
CN[C@@H]1[C@H](OC2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,=,0.34,UCSJYZPVAKXKNQ-HUOHZKRVSA-N
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,=,0.34,UCSJYZPVAKXKNQ-HZYVHMACSA-N
CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,=,0.54,MYPYJXKWCTUITO-XUEPVZEFSA-N
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,=,0.54,MYPYJXKWCTUITO-LYRMYLQWSA-N
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,=,0.3,VHFGEBVPHAGQPI-LXKZPTCJSA-N
CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,=,0.14,KGPGQDLTDHGEGT-SZUNQUCBSA-N
CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2ccc1cc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,=,0.14,IZJRUXNZMRDQJI-SZUNQUCBSA-N
CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,=,1.46,XZAFZXJXZHRNAQ-STQMWFEESA-N
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,=,0.13,UNFWWIHTNXNPBV-WXKVUWSESA-N
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,=,,RUXPNBWPIRDVTH-UHFFFAOYSA-N
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,=,0.054000000000000006,XDZKBRJLTGRPSS-BRJLIKDPSA-N
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(-c4cnco4)cc3)CS[C@H]12)c1csc(N)n1,=,0.22,IWIVCNVLSKNJJS-IFVXKBPSSA-N
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,=,0.3,BHXLLRXDAYEMPP-AKZFGVKSSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,=,0.28,MQLRYUCJDNBWMV-GHXIOONMSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,=,0.19,GPRBEKHLDVQUJE-QSWIMTSFSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,=,0.15,JFPVXVDWJQMJEE-IZRZKJBUSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,=,0.12,VAAUVRVFOQPIGI-SPQHTLEESA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,=,0.054000000000000006,XDZKBRJLTGRPSS-BGZQYGJUSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@@H]12)c1csc(N)n1,=,0.2,NNULBSISHYWZJU-NNFJCDMRSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,=,0.28,HVFLCNVBZFFHBT-ZKDACBOMSA-N
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,=,0.24,DKOQGJHPHLTOJR-WHRDSVKCSA-N
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,=,0.2,CXHKZHZLDMQGFF-HAHOGDSESA-N
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,=,0.2,HJJDBAOLQAWBMH-YIAKCIKCSA-N
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,=,3.52,ZRCVYEYHRGVLOC-HYARGMPZSA-N
COC(=O)C(c1ccccc1)C1CCCCN1,=,2.2,DUGOZIWVEXMGBE-UHFFFAOYSA-N
COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,=,,DRAFVCKNYNQOKR-GFCCVEGCSA-N
COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1cccc(C)c1[N+](=O)[O-],=,0.79,FVZVWQIZIMBLIE-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,=,1.5,HMJIYCCIJYRONP-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1cccc([N+](=O)[O-])c1,=,5.5,MRSJBSHLMOBYSH-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],=,5.5,VKQFCGNPDRICFG-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,=,8.4,SVJMLYUFVDMUHP-MGBGTMOVSA-N
COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,=,0.44,CYHWMBVXXDIZNZ-KRWDZBQOSA-N
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,=,1.2,AQNDDEOPVVGCPG-UHFFFAOYSA-N
COC(=O)C[C@@H](CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](C)(C)C(C)(C)C,=,4.8,LKFANOWXMJEZDI-AREMUKBSSA-N
COC(=O)C[C@@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,=,1.8,HYFHYPWGAURHIV-RZCBTRPQSA-N
COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,=,0.44,WXXSNCNJFUAIDG-UHFFFAOYSA-N
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,=,2.32,PIDFDZJZLOTZTM-KHVQSSSXSA-N
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,=,0.67,FKRSSPOQAMALKA-CUPIEXAXSA-N
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,=,1.2,OPXLLQIJSORQAM-UHFFFAOYSA-N
COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,=,6.9,GMJWGJSDPOAZTP-MIDYMNAOSA-N
COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,=,2.65,DUGOZIWVEXMGBE-CHWSQXEVSA-N
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,=,2.01,GKTWGGQPFAXNFI-HNNXBMFYSA-N
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,=,0.48,BLGXFZZNTVWLAY-UROMYXJWSA-N
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,=,2.0,ZPUCINDJVBIVPJ-LJISPDSOSA-N
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,=,15.0,XZXHXSATPCNXJR-ZIADKAODSA-N
COC(=O)c1cnc2n1CCc1ccccc1C2=C1CCN(CCc2ccc(OCc3ccc4ccccc4n3)cc2)CC1,=,6.03,TULGGJGJQXESOO-UHFFFAOYSA-N
COC(C)CC(C)OC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,=,1.1,TXFXHUMTAPZAMP-UHFFFAOYSA-N
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,=,0.13,SNBUBQHDYVFSQF-UHFFFAOYSA-N
COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,=,0.17,RDMOROXKXONCAL-UEKVPHQBSA-N
COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](n3cnnn3)C(OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@H]1O,=,1.3,CGTADGCBEXYWNE-RKLMHPEASA-N
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,=,0.22,DGAIEPBNLOQYER-UHFFFAOYSA-N
COCC(=O)Nc1c(I)c(C(N)=O)c(I)c(C(=O)NCC(O)CO)c1I,=,0.22,LRDUZSWGOGRJCK-UHFFFAOYSA-N
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,=,3.1,HBNPJJILLOYFJU-VMPREFPWSA-N
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,=,23.5,CJOFXWAVKWHTFT-XSFVSMFZSA-N
COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,=,8.73,ZPMNHBXQOOVQJL-UHFFFAOYSA-N
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,=,0.22,YREYEVIYCVEVJK-UHFFFAOYSA-N
COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,=,5.9,XLSYZSRXVVCHLS-UHFFFAOYSA-N
COCCNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-],=,0.16,AXFGWXLCWCNPHP-UHFFFAOYSA-K
COCCO[C@H]1[C@@H](O)[C@H](COP(=O)([O-])S[C@H]2[C@H](COP(=O)([O-])S[C@H]3[C@H](COP(=O)([O-])S[C@H]4[C@H](COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5COP(=O)([O-])S[C@H]5C[C@H](n6cnc7c(N)ncnc76)O[C@@H]5COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(=O)[nH]c6=O)O[C@@H]5COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cc(C)c(N)nc6=O)O[C@@H]5COP(=O)([O-])S[C@H]5[C@@H](OCCOC)[C@H](n6cnc7c(=O)[nH]c(N)nc76)O[C@@H]5CO)O[C@H](n5cc(C)c(N)nc5=O)[C@H]4OCCOC)O[C@H](n4cnc5c(N)ncnc54)[C@H]3OCCOC)O[C@H](n3cc(C)c(N)nc3=O)[C@H]2OCCOC)O[C@@H]1n1cc(C)c(N)nc1=O,=,0.1,TZRFSLHOCZEXCC-HIVFKXHNSA-A
COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,=,23.7,OTSOOHRUMBRSHZ-UHFFFAOYSA-N
COCOC[C@H](CCC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)O,=,0.25,KIJQJNCPBKIGBI-PCKAHOCUSA-N
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,=,0.58,VPPJLAIAVCUEMN-GFCCVEGCSA-N
COC[C@@H](O)CN(C(C)=O)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,=,0.2,IUNJANQVIJDFTQ-SRVKXCTJSA-N
COC[C@@H]1O[C@H](O[C@H]2OC[C@H]3O[C@@]4(OC[C@H](OC(=O)c5c(C)cc(O)cc5O)[C@@H]5OCOC54)O[C@@H]3[C@H]2O)[C@@H](OC)[C@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@H]2O[C@H](C)[C@@H]3O[C@]4(C[C@@H](O)[C@H](O[C@@H]5C[C@H](O[C@H]6C[C@@](C)([N+](=O)[O-])[C@@H](OC)[C@@H](C)O6)[C@@H](OC(=O)c6c(C)c(Cl)c(O)c(Cl)c6OC)[C@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@H]2O)[C@H]1O,=,0.39,UPADRKHAIMTUCC-BKNYCYOBSA-N
COCc1c(C(C)C)nc(C(C)C)c(/C=C/C2CC(O)CC(=O)O2)c1-c1ccc(F)cc1,=,0.33,MCBZSKZRUIWKPM-ZHACJKMWSA-N
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,=,0.33,SEERZIQQUAZTOL-ANMDKAQQSA-N
CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,=,0.085,VAAUVRVFOQPIGI-UHFFFAOYSA-M
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,=,0.19,GPRBEKHLDVQUJE-QMTHXVAHSA-N
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,=,0.15,JFPVXVDWJQMJEE-QMTHXVAHSA-N
CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(N)=O)(CC3)CC4)CSC12)c1nsc(N)n1,=,0.27,JUVHVMCKLDZLGN-MABBVCLJSA-O
CON=C(C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CN3C=CN4[N-]C=CC=C34)CS[C@H]12)c1nsc(N)n1,=,0.24,UWSSBHYGIMWWEI-YVEFUNNKSA-N
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)c(F)c12,=,0.97,DFIFLWAAHXINAZ-ONEGZZNKSA-N
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,=,0.56,CGBYTKOSZYQOPV-ONEGZZNKSA-N
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,=,2.5,XKFTZKGMDDZMJI-HSZRJFAPSA-N
CO[C@@H]1C[C@@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@]2(C)[C@@H](O)[C@@H](N(C)C)[C@@H]1O,=,9.14,LWYJUZBXGAFFLP-JCVCHOGISA-N
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@@H](N(C)C)[C@H](C)O2)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,=,5.4,ACTOXUHEUCPTEW-JAYNOARPSA-N
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,=,0.17,XJSFLOJWULLJQS-NGVXBBESSA-N
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,=,0.17,WZOZEZRFJCJXNZ-WMCAAGNKSA-N
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,=,0.17,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N
CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,=,0.17,JWCSIUVGFCSJCK-LIUKBUMOSA-N
CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,=,0.11,BVCKFLJARNKCSS-COENSKAGSA-N
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,=,0.97,JQXXHWHPUNPDRT-SBMPKVQQSA-N
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,=,0.97,HJYYPODYNSCCOU-ODRIEIDWSA-N
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,=,9.3,ATEBXHFBFRCZMA-NYGPAKPVSA-N
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@H](C)[C@H](OC(C)=O)[C@H]1C)C4=O,=,9.3,ATEBXHFBFRCZMA-GKADUICLSA-N
CO[C@H]1C[C@@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@H]3O[C@@H](C)C[C@@H](N(C)C)[C@H]3O)[C@H]2C)O[C@@H](C)[C@@H]1O,=,0.77,RZPAKFUAFGMUPI-DDSISPHDSA-N
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,=,3.0,CBPNZQVSJQDFBE-FUXHJELOSA-N
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,=,3.2,BUROJSBIWGDYCN-DHGBBOBXSA-N
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,=,1.3,CGTADGCBEXYWNE-JUKNQOCSSA-N
CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,=,48.0,BMQGVNUXMIRLCK-OAGWZNDDSA-N
